3M France,Chirurgien-dentiste,BEAUFILS CAROLE,08/07/2013,REPAS,€26,,
ALK-Abelló,Médecin,GUIBERT-LONGEON ANNE,01/06/2012,AUTRE : [RESTAURATION],€174,,
ALK-Abelló,Médecin,GUIBERT-LONGEON ANNE,01/06/2012,HEBERGEMENT,€465,,
ALK-Abelló,Médecin,GUIBERT-LONGEON ANNE,01/06/2012,AUTRE : [INSCRIPTION],€500,,
ALK-Abelló,Médecin,GUIBERT-LONGEON ANNE,01/06/2012,TRANSPORT,€537,,
ALK-Abelló,Médecin,LONGEON ANNE,30/05/2013,AUTRE : [INSCRIPTION],€500,,
ALK-Abelló,Médecin,LONGEON ANNE,30/05/2013,AUTRE : [RESTAURATION],€221,,
ALK-Abelló,Médecin,LONGEON ANNE,30/05/2013,TRANSPORT,€782,,
ALK-Abelló,Médecin,LONGEON ANNE,30/05/2013,HEBERGEMENT,€336,,
ALLERGAN FRANCE,Médecin,BERNHEIM BRUYERE MARTINE,03/12/2013,REPAS,€50,,
ALLERGAN FRANCE,Médecin,BERNHEIM BRUYERE MARTINE,22/10/2013,REPAS,€60,,
ALLERGAN FRANCE,Médecin,MILAS JOCELYNE,22/10/2013,REPAS,€60,,
ALLERGAN FRANCE,Médecin,MILAS JOCELYNE,03/12/2013,REPAS,€50,,
ALLERGAN FRANCE,Médecin,ROYBON BERNARD,03/12/2013,REPAS,€50,,
American Orthodontics,Chirurgien-dentiste,POTTIER ELODIE,05/06/2014,REPAS,€18,,
APTALIS PHARMA SAS,Médecin,ANGLADE CATHERINE,22/04/2014,FRAIS D'HOSPITALIT,€43,,
APTALIS PHARMA SAS,Médecin,ANGLADE CATHERINE,23/04/2014,FRAIS D'HOSPITALIT,€14,,
APTALIS PHARMA SAS,Médecin,COLAS ATGER EMMANUELLE,23/04/2014,FRAIS D'HOSPITALIT,€14,,
APTALIS PHARMA SAS,Médecin,COLAS ATGER EMMANUELLE,22/04/2014,FRAIS D'HOSPITALIT,€43,,
APTALIS PHARMA SAS,Médecin,ROMAN VIRGINIE,23/04/2014,FRAIS D'HOSPITALIT,€14,,
APTALIS PHARMA SAS,Médecin,ROMAN VIRGINIE,22/04/2014,FRAIS D'HOSPITALIT,€43,,
ASPEN FRANCE,Médecin,VERDILLON Sébastien,03/02/2014,Repas,€18,,
ASTELLAS PHARMA,Médecin,BAFFERT EDMOND,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,BANDOLIN PIERRE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,BEAUMONT XAVIER,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,BEILLE JEAN,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,BOUCHERLE BERENGERE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,CHABRE VALERIE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,COLLIN AUBRY NATHALIE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,COLUSSI GEORGES,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,GALLIEN JEAN MARC,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,GAUCHIER PIERRE ANTOINE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,GOZLAN EDOUARD,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,JANON SERGE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,KALIFA JEAN LUC,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,LAMBERT PATRICK,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,MICK GERARD,13/03/2014,INSCRIPTION,€361,,
ASTELLAS PHARMA,Médecin,MICK GERARD,03/06/2014,HOSPITALITE,€87,,
ASTELLAS PHARMA,Médecin,MILESI MURIEL,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,MOREIGNE FRANCOIS,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,PACHE PHILIPPE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,SARDO MARIA,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,SCHIHIN ROMAIN,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,SPOLTI GRISON CELINE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,VERNAY PIVOT FREDERIQUE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,VERNEY GILLES,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,VILLARD ANTOINE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,VINAY FRANCOISE,12/03/2013,REPAS,€22,,
ASTELLAS PHARMA,Médecin,VIRGONE REBAUD GRAZIELLA,12/03/2013,REPAS,€22,,
ASTON MEDICAL Anciennement SOCIETE DE GENIE MEDICAL - S.G.M.,Médecin,MAJED ALI,17/12/2013,Repas,€88,,
ASTRAZENECA,Etudiant,LE GUILLOUZIC MAUD,10/04/2014,Repas,€20,,
ASTRAZENECA,Médecin,BEILLE JEAN,19/05/2014,Repas,€20,,
ASTRAZENECA,Médecin,COLUSSI GEORGES,13/11/2013,Repas,€57,,
ASTRAZENECA,Médecin,COLUSSI GEORGES,09/07/2013,Repas,€43,,
ASTRAZENECA,Médecin,FEIGE Benedicte,03/10/2013,Repas,€24,,
ASTRAZENECA,Médecin,GUIBERT LONGEON ANNE,12/12/2013,Repas,€57,,
ASTRAZENECA,Médecin,THOMAS Hikmat,29/11/2013,Transport,€272,,
ASTRAZENECA,Médecin,THOMAS Hikmat,29/11/2013,Repas,€146,,
ASTRAZENECA,Médecin,THOMAS Hikmat,29/11/2013,Hébergement,€219,,
ASTRAZENECA,Médecin,VERNAY PIVOT FREDERIQUE,19/05/2014,Repas,€20,,
ASTRAZENECA,Médecin,VILLEGER GUILLAUME,13/11/2013,Repas,€57,,
Audika Groupe SA,Médecin,DA SILVA GEORGES,31/01/2014,REPAS,€50,,
Audika Groupe SA,Médecin,DA SILVA FELICIANO GEORGES,05/12/2013,REPAS,€48,,
AUDIOPTIC TRADE SERVICES,Médecin,Da Silva Georges,01/06/2014,INVITATION,"€1,875",,
Bastide Le Confort Médical,Médecin,Salomon Philippe,21/11/2013,Hospitalité,"€1,625",,
Bastide Le Confort Médical,Médecin,Salomon Philippe,15/06/2013,Inscription,€130,,
Bayer HealthCare SAS,Médecin,BEILLE JEAN,27/05/2014,Hospitalité,€42,,
Bayer HealthCare SAS,Médecin,COHEN OLIVIER,19/08/2013,Hospitalité,€450,,
Bayer HealthCare SAS,Médecin,GACHET GILLES,29/05/2013,Hospitalité,€60,,
Bayer HealthCare SAS,Médecin,GACHET GILLES,27/05/2014,Hospitalité,€42,,
Bayer HealthCare SAS,Médecin,GAILLARD MARIE,29/04/2014,Hospitalité,€782,,
Bayer HealthCare SAS,Médecin,HAMMOUNI HOURIA,25/06/2014,Hospitalité,€44,,
Bayer HealthCare SAS,Médecin,LEBRUN DIDIER,18/10/2013,Hospitalité,€15,,
Bayer HealthCare SAS,Médecin,LEBRUN DIDIER,27/05/2014,Hospitalité,€42,,
Bayer HealthCare SAS,Médecin,MARTINON CLAIRE,22/11/2013,Hospitalité,€182,,
Bayer HealthCare SAS,Médecin,PELLOTIER GUINARD EVE,25/06/2014,Hospitalité,€44,,
Bayer HealthCare SAS,Médecin,PHAM TRONG PATRICK,25/06/2014,Hospitalité,€44,,
Bayer HealthCare SAS,Médecin,SENSOLI MICHEL,18/06/2014,Hospitalité,€48,,
Bayer HealthCare SAS,Médecin,VERDILLON ARNAL SEBASTIEN,28/11/2013,Hospitalité,€41,,
Bayer HealthCare SAS,Médecin,VUILLEZ BRIGITTE,05/06/2014,Hospitalité,"€1,659",,
Bayer HealthCare SAS,Médecin,VUILLEZ BRIGITTE,14/04/2014,Hospitalité,€18,,
Bayer HealthCare SAS,Médecin,VUILLEZ BRIGITTE,22/11/2013,Hospitalité,€182,,
Bayer HealthCare SAS,Sage-femme,JALLUT DAVID ISABELLE,25/06/2014,Hospitalité,€44,,
B.BRAUN MEDICAL SAS,Médecin,RAMAIN ISABELLE,04/11/2013,AUTRE : [INSCRIPTION],€100,,
B.BRAUN MEDICAL SAS,Médecin,RAMAIN ISABELLE,04/11/2013,HEBERGEMENT,€250,,
Becton Dickinson France SAS,Autres types de personne morale,ALPES PATHOLOGIE,03/01/2014,CADEAUX,€33,,
Beiersdorf s.a.s,Médecin,PARIS BERNARD BRIGITTE,08/04/2014,REPAS,€13,,
BIOGARAN,Pharmacien,CANONNE PHILIPPE,16/07/2013,REPAS,€22,,
BIOGARAN,Pharmacien,CORNU ISABELLE,12/09/2013,REPAS,€20,,
BIOGARAN,Pharmacien,PAOLI CHANTAL,13/06/2014,REPAS,€14,,
BOEHRINGER INGELHEIM FRANCE,Médecin,DEBABECHE BOUTALBA NADIA,02/07/2013,HOSPITALITE,€60,,
BOEHRINGER INGELHEIM FRANCE,Médecin,LAUSSEDAT MARIE HELENE,19/06/2013,HOSPITALITE,€574,,
BOIRON,Pharmacien,CARRIER CATHERINE,23/05/2014,[REPAS],€14,,
BOIRON,Pharmacien,DOUCET CHANTAL,26/11/2013,[REPAS],€25,,
BOIRON,Pharmacien,DOUCET CHANTAL,17/04/2014,[REPAS],€25,,
BOIRON,Pharmacien,GERARD ARNAUD,20/06/2014,[REPAS],€23,,
BOIRON,Pharmacien,MARQUES MARIE-MICHELE,23/05/2014,[REPAS],€14,,
BOIRON,Pharmacien,REISSE DELPHINE,20/06/2014,[REPAS],€23,,
BOIRON,Pharmacien,ROUX AURELIE,23/05/2014,[REPAS],€14,,
BOIRON,Pharmacien,ROUX AURELIE,26/11/2013,[REPAS],€25,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BOULZE MARINE,23/05/2014,[REPAS],€14,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BOURDARIAT THERESE,17/04/2014,[REPAS],€25,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BOURDARIAT THERESE,26/11/2013,[REPAS],€25,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BRUYANT AMANDINE,20/06/2014,[REPAS],€23,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CALLET MARJORIE,17/04/2014,[REPAS],€25,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DIOT SYLVIE,20/06/2014,[REPAS],€23,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,GIRIER CINDY,17/04/2014,[REPAS],€25,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MARZEC DELPHINE,23/05/2014,[REPAS],€14,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MASELLA FABIENNE,23/05/2014,[REPAS],€14,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MEDALIN NC,17/04/2014,[REPAS],€25,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MILANI DOMINIQUE,17/04/2014,[REPAS],€25,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MILANI DOMINIQUE,26/11/2013,[REPAS],€25,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,TELMON REGINE,26/11/2013,[REPAS],€25,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,TELMON REGINE,17/04/2014,[REPAS],€25,,
BRACCO IMAGING FRANCE,Manipulateur d’électroradiologie médicale,DURRIS PAUL,23/05/2014,HOSPITALITE,€919,,
BRACCO IMAGING FRANCE,Manipulateur d’électroradiologie médicale,NICOLLOUD ANDREE,23/05/2014,HOSPITALITE,€931,,
BRACCO IMAGING FRANCE,Manipulateur d’électroradiologie médicale,PENELON ANNICK,22/05/2014,HOSPITALITE,€850,,
BRACCO IMAGING FRANCE,Médecin,RACHIDI GHASSAN,31/01/2014,HOSPITALITE,"€1,872",,
BRISTOL-MYERS SQUIBB,Médecin,COLUSSI GEORGES,21/01/2014,Repas,€50,,
BRISTOL-MYERS SQUIBB,Médecin,FEIGE BENEDICTE,21/01/2014,Repas,€50,,
BRISTOL-MYERS SQUIBB,Médecin,PERRET DIDIER,21/01/2014,Repas,€50,,
BRISTOL-MYERS SQUIBB,Médecin,SARFATI PASCALE,12/11/2013,Repas,€15,,
BRISTOL-MYERS SQUIBB,Médecin,VAUBOURZEIX COLINE,12/11/2013,Repas,€15,,
BRISTOL-MYERS SQUIBB,Médecin,VAUBOURZEIX COLINE,14/03/2014,Repas,€34,,
BRISTOL-MYERS SQUIBB,Médecin,VILLEGER GUILLAUME,14/03/2014,Repas,€34,,
BRISTOL-MYERS SQUIBB,Médecin,VILLEGER GUILLAUME,12/11/2013,Repas,€15,,
BRISTOL-MYERS SQUIBB,Pharmacien,DE SOUZA STEPHAN,07/02/2014,Repas,€19,,
BSN medical SAS,Ergothérapeute,FORESTIER Andre,12/03/2012,Repas,€24,,
BSN medical SAS,Infirmier,FORESTIER André,18/11/2012,Repas,€31,,
BSN-RADIANTE SAS,Infirmier,LAMBERT Michèle,07/06/2013,Repas,€19,,
BSN-RADIANTE SAS,Infirmier,LAMBERT Michèle,04/06/2013,Repas,€31,,
BSN-RADIANTE SAS,Infirmier,LAMBERT Michèle,04/06/2013,Repas,€25,,
CAPRON PODOLOGIE,Pédicure-podologue,BONNARD MAUD,10/09/2013,CADEAUX,€10,,
CENTRALE DES PEELINGS,Médecin,BINNERT JEAN-MARC,16/12/2013,cadeaux,€15,,
CHIESI SA,Médecin,DEBABECHE BOUTALBA NADIA,07/09/2013,Repas,€163,,
CHIESI SA,Médecin,DEBABECHE BOUTALBA NADIA,07/09/2013,Hébergement,€660,,
CHIESI SA,Médecin,DEBABECHE BOUTALBA NADIA,07/09/2013,Transport,€176,,
CHIESI SA,Médecin,DEBABECHE BOUTALBA NADIA,07/09/2013,Autre : INSCRIPTION,€666,,
CHUGAI PHARMA FRANCE,Médecin,CHAMEL CHARMETTANT LAURENCE,10/12/2013,REPAS,€44,,
CHUGAI PHARMA FRANCE,Médecin,CHAMEL CHARMETTANT LAURENCE,11/02/2014,REPAS,€40,,
CHUGAI PHARMA FRANCE,Médecin,HOGRAINDLEUR PIERRE,10/12/2013,REPAS,€44,,
colgate palmolive,Chirurgien-dentiste,LE JONCOUR ANNE,02/01/2014,Dons de materiel,€16,,
colgate palmolive,Chirurgien-dentiste,LE JONCOUR HERVE,02/01/2014,Dons de materiel,€16,,
CONGRES COLLOQUES CONVENTIONS,Médecin,KABRANE HOCINE,22/02/2014,REPAS,€30,,
ConsuMed Research,Médecin,MICK GÃ©rard,08/07/2013,Autre : Indemnite,€180,,
COOPERVISION SAS,Médecin,BERNHEIM MARTINE,21/05/2014,REPAS,€60,,
COOPERVISION SAS,Médecin,BERNHEIM MARTINE,07/09/2013,HEBERGEMENT,€142,,
COOPERVISION SAS,Médecin,BERNHEIM MARTINE,07/09/2013,TRANSPORT,€180,,
COOPERVISION SAS,Médecin,BERNHEIM MARTINE,07/09/2013,3 REPAS,€158,,
COOPERVISION SAS,Médecin,MILAS JOCELYNE,21/05/2014,REPAS,€60,,
COSMETIQUE ACTIVE FRANCE,Etudiant,LLORET DORINE,29/01/2014,REPAS,€26,,
COSMETIQUE ACTIVE FRANCE,Médecin,PARIS BERNARD BRIGITTE,22/04/2014,AUTRE: [FORMATION],€50,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,DOUCET CHANTAL,29/01/2014,REPAS,€26,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,GARREL CHRISTIAN,24/06/2014,REPAS,€50,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,GRANGET MARIE-YVONNE,17/04/2014,REPAS,€26,,
COSMETIQUE ACTIVE FRANCE,Pharmacien,RICHEZ CSOPAKI BENEDICTE,22/04/2014,REPAS,€26,,
Covidien AG,Médecin,ANGELLA STEPHANE,16/04/2013,REPAS,€56,,
Covidien AG,Médecin,ANGELLA STEPHANE,15/04/2013,REPAS,€56,,
Covidien AG,Médecin,ANGELLA STEPHANE,15/04/2013,HOTEL/HEBERGEMENT,€188,,
Covidien AG,Médecin,ANGELLA STEPHANE,15/04/2013,REPAS,€58,,
COVIDIEN FRANCE S.A.S.,Médecin,MERGUI CLAUDE,25/02/2014,REPAS,€60,,
CSL BEHRING SA,Pharmacien,AZZOUZA HAKIMA,10/01/2014,Repas,€80,,
CSL BEHRING SA,Pharmacien,AZZOUZA HAKIMA,10/01/2014,Transport,€332,,
DAIICHI SANKYO FRANCE SAS,Médecin,BEILLE JEAN,18/06/2014,Repas,€46,,
DAIICHI SANKYO FRANCE SAS,Médecin,BEILLE JEAN,03/12/2013,Repas,€16,,
DAIICHI SANKYO FRANCE SAS,Médecin,BEILLE JEAN,01/10/2013,Repas,€60,,
DAIICHI SANKYO FRANCE SAS,Médecin,SARFATI PASCALE,03/12/2013,Repas,€16,,
DAIICHI SANKYO FRANCE SAS,Médecin,SARFATI PASCALE,18/06/2014,Repas,€46,,
DAIICHI SANKYO FRANCE SAS,Médecin,SARFATI PASCALE,22/04/2014,Repas,€19,,
DAIICHI SANKYO FRANCE SAS,Médecin,SARFATI PASCALE,01/10/2013,Repas,€60,,
DAIICHI SANKYO FRANCE SAS,Médecin,VERNAY PIVOT FREDERIQUE,03/12/2013,Repas,€16,,
EDITION DE L'INTERLIGNE,Association usager de santé,AIDES,17/04/2014,HOSPITALITE,€60,,
EFFIK,Médecin,MARTINON CLAIRE,10/10/2013,REPAS,€36,,
Essilor,Opticien-lunetier,David Henriet Fabrice,09/04/2013,Invitation a dejeuner ou diner,€70,,
Essilor,Opticien-lunetier,David Henriet Nicole,09/04/2013,Invitation a dejeuner ou diner,€70,,
Essilor,Opticien-lunetier,David Henriet Pascal,09/04/2013,Invitation a dejeuner ou diner,€70,,
Essilor,Opticien-lunetier,PEYRAUD THIERRY MR,31/12/2013,Cadeau,€37,,
ETHICON,Opticien-lunetier,BUISSON AURELIEN,18/10/2013,REPAS,€21,,
ETHICON,Opticien-lunetier,MASSIT FLORENT,26/05/2014,TRANSPORT,€552,,
ETHICON,Opticien-lunetier,MASSIT FLORENT,26/05/2014,HEBERGEMENT,€156,,
ETHICON,Opticien-lunetier,MASSIT FLORENT,26/05/2014,REPAS,€87,,
ETHICON,Opticien-lunetier,PEYRAUD MARIELLE,18/10/2013,REPAS,€21,,
ETHICON,Opticien-lunetier,PEYRAUD THIERRY,12/02/2014,REPAS,€48,,
FERRING SAS,Médecin,COLAS ATGER EMMANUELLE,19/06/2014,Repas,€55,,
GEDEON RICHTER France - Division Santé de la Femme,Médecin,HAMMOUNI HOURIA,04/02/2014,REPAS,€39,,
GEDEON RICHTER France - Division Santé de la Femme,Médecin,PHAM TRONG PATRICK,04/02/2014,REPAS,€39,,
GE Medical Systems SCS,Sage-femme,BARBIER CHRISTOPHE,22/07/2013,REPAS PROFESSIONNEL,€19,,
GIBAUD,Pharmacien,MEUNIER PAULINE,25/03/2014,Repas,€43,,
GIBAUD,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BREILLER EMMANUELLE,25/03/2014,Repas,€41,,
GIBAUD,Préparateur en pharmacie et préparateur en pharmacie hospitalière,GONTHIER LUCILLE,09/12/2013,Repas,€13,,
GIBAUD,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MIRAMOND CHRISTELLE,25/03/2014,Repas,€42,,
GIBAUD,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,PAYET DEBORHA,07/11/2013,Repas,€16,,
GIBAUD,Prothésiste et orthésiste pour l’appareillage des personnes handicapées,RICHET CATHERINE,07/11/2013,Repas,€16,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,CHEICK PASCAL,11/03/2014,REPAS,€14,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,COUINET PATRICK,27/03/2014,REPAS,€52,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,COUINET SYLVIE,27/03/2014,REPAS,€52,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,DA SILVA CLEMENT,04/06/2013,Hospitalite,€30,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,DASIVA CLEMENT,27/03/2014,REPAS,€52,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,FOULTIER ERIC,04/06/2013,Hospitalite,€30,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,GALLIN MORGANE,27/03/2014,REPAS,€52,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,LE JONCOUR ANNE,24/04/2014,REPAS,€58,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,LE JONCOUR ANNE,11/03/2014,REPAS,€14,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,LE JONCOUR ANNE,27/06/2014,REPAS,€32,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,LESNE BASTIEN,27/03/2014,REPAS,€52,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,MULLIER YANN,27/03/2014,REPAS,€52,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,PEYRADE NINA,27/03/2014,REPAS,€52,,
GLAXOSMITHKLINE SANTE GRAND PUBLIC,Chirurgien-dentiste,POTTIER ELODIE,27/03/2014,REPAS,€52,,
GLOBAL D,Chirurgien-dentiste,FOULTIER ERIC,24/04/2014,REPAS,€42,,
GLOBAL D,Chirurgien-dentiste,FOULTIER ERIC,22/02/2013,REPAS,€18,,
GLOBAL D,Chirurgien-dentiste,FOULTIER ERIC,26/03/2014,REPAS,€58,,
GLOBAL D,Chirurgien-dentiste,FOULTIER ERIC,16/09/2013,REPAS,€33,,
GROUPE LEPINE,Médecin,MAJED ALI,11/07/2013,REPAS,€37,,
GROUPE LEPINE,Médecin,RAGOT JEAN MARIE,16/10/2013,HEBERGEMENT,€206,,
GUERBET France,Manipulateur d’électroradiologie médicale,BOUCHON CHRISTELLE,31/07/2013,TRANSPORT,€77,,
GUERBET France,Manipulateur d’électroradiologie médicale,DELOULME ISABELLE,05/04/2014,TRANSPORT,€286,,
GUERBET France,Manipulateur d’électroradiologie médicale,DELOULME ISABELLE,05/04/2014,AUTRE : ASSURANCE TRANSPORT,€11,,
GUERBET France,Manipulateur d’électroradiologie médicale,DELOULME ISABELLE,04/04/2014,REPAS,€30,,
GUERBET France,Manipulateur d’électroradiologie médicale,DELOULME ISABELLE,05/04/2014,HEBERGEMENT,€267,,
GUERBET France,Manipulateur d’électroradiologie médicale,DIALLO BOUBACAR,05/04/2014,AUTRE : ASSURANCE TRANSPORT,€11,,
GUERBET France,Manipulateur d’électroradiologie médicale,DIALLO BOUBACAR,05/04/2014,HEBERGEMENT,€267,,
GUERBET France,Manipulateur d’électroradiologie médicale,DIALLO BOUBACAR,04/04/2014,REPAS,€30,,
GUERBET France,Manipulateur d’électroradiologie médicale,DIALLO BOUBACAR,05/04/2014,TRANSPORT,€286,,
GUERBET France,Manipulateur d’électroradiologie médicale,PERRIOLAT JULIE,05/04/2014,HEBERGEMENT,€267,,
GUERBET France,Manipulateur d’électroradiologie médicale,PERRIOLAT JULIE,05/04/2014,AUTRE : ASSURANCE TRANSPORT,€11,,
GUERBET France,Manipulateur d’électroradiologie médicale,PERRIOLAT JULIE,04/04/2014,REPAS,€30,,
GUERBET France,Manipulateur d’électroradiologie médicale,PERRIOLAT JULIE,05/04/2014,TRANSPORT,€286,,
GUERBET France,Médecin,PARAMELLE PIERRE-JEROME,25/09/2013,REPAS,€35,,
horus pharma,Médecin,BADEA Simona,27/11/2013,Repas,€50,,
horus pharma,Médecin,BADEA Simona,27/11/2013,Repas,€50,,
horus pharma,Médecin,BERNHEIM BRUYERE Martine,27/11/2013,Repas,€50,,
horus pharma,Médecin,BERNHEIM BRUYERE Martine,27/11/2013,Repas,€50,,
horus pharma,Médecin,BERNHEIM BRUYERE M. Martine,25/02/2014,Repas,€55,,
horus pharma,Médecin,MILAS J. Jocelyne,25/02/2014,Repas,€55,,
ICOMED,Chirurgien-dentiste,BAUD ANNE VERONIQUE,06/06/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,CHEIKH PASCAL,29/04/2014,Autre: [Enquête],€12,,
ICOMED,Chirurgien-dentiste,KUKAWKA CECILE,15/04/2013,Autre: [Enquête],€14,,
ICOMED,Chirurgien-dentiste,LECOINTRE PIGEON MARION,26/04/2013,Autre: [Enquête],€11,,
ICOMED,Chirurgien-dentiste,LE JONCOUR ANNE,16/05/2014,Autre: [Enquête],€12,,
ICOMED,Chirurgien-dentiste,LE JONCOUR ANNE,26/04/2013,Autre: [Enquête],€11,,
