3M France,Chirurgien-dentiste,CHASSAGNETTE BRIGITTE,03/04/2014,REPAS,€60,,
ASPEN FRANCE,Médecin,GUERIN Laurent,07/02/2014,Repas,€10,,
ASPEN FRANCE,Médecin,GUERIN Valérie,28/04/2014,Repas,€45,,
ASPEN FRANCE,Médecin,HEBRAUD Jeremy,28/04/2014,Repas,€45,,
ASPEN FRANCE,Médecin,LANDRIEAU Christophe,28/04/2014,Repas,€45,,
ASPEN FRANCE,Médecin,MAHOUX Delphine,11/02/2014,Repas,€45,,
ASPEN FRANCE,Médecin,PEUROIS Arnaud,28/04/2014,Repas,€45,,
ASPEN FRANCE,Médecin,SAUSSAC Anais,28/04/2014,Repas,€45,,
ASPEN FRANCE,Médecin,TAIAR Mebarka,11/02/2014,Repas,€45,,
ASPEN FRANCE,Médecin,THEYS Stéphane,11/04/2014,Repas,€29,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,07/03/2014,REPAS,€15,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,19/03/2014,REPAS,€59,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,24/05/2014,REPAS,€85,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,18/03/2014,REPAS,€17,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,06/06/2014,HEBERGEMENT,€116,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,23/04/2014,REPAS,€31,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,06/03/2014,REPAS,€30,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,21/05/2014,REPAS,€23,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,24/04/2014,REPAS,€23,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,03/03/2014,REPAS,€23,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,05/06/2014,REPAS,€58,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,24/04/2014,REPAS,€23,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,05/06/2014,REPAS,€58,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,03/03/2014,REPAS,€23,,
ASSISTANCES MEDICALES SPECIALISEES,Médecin,DJILALI NACER,18/03/2014,REPAS,€17,,
ASTRAZENECA,Médecin,CHAUSSET ROBERT,22/11/2013,Hébergement,€155,,
ASTRAZENECA,Médecin,CHAUSSET ROBERT,22/11/2013,Repas,€60,,
ASTRAZENECA,Médecin,CHAUSSET ROBERT,23/11/2013,Autre,€115,,
ASTRAZENECA,Médecin,CHAUSSET ROBERT,22/11/2013,Transport,€172,,
ASTRAZENECA,Médecin,GAID Mohammed,29/11/2013,Hébergement,€215,,
ASTRAZENECA,Médecin,GAID Mohammed,29/11/2013,Repas,€146,,
ASTRAZENECA,Médecin,GAID Mohammed,29/11/2013,Transport,€124,,
ASTRAZENECA,Médecin,MBACHA Rainatou,29/11/2013,Transport,€236,,
ASTRAZENECA,Médecin,MBACHA Rainatou,29/11/2013,Hébergement,€219,,
ASTRAZENECA,Médecin,MBACHA Rainatou,29/11/2013,Repas,€146,,
AUDIOPTIC TRADE SERVICES,Médecin,Agrici Catalin,01/06/2014,INVITATION,"€1,725",,
BARD FRANCE SAS,Médecin,AMAT PIERRE,12/01/2014,REPAS,€25,,
BARD FRANCE SAS,Médecin,AMAT PIERRE,12/06/2013,REPAS,€33,,
BARD FRANCE SAS,Médecin,LAINE XAVIER,23/01/2014,INSCRIPTION,€400,,
BARD FRANCE SAS,Médecin,LAINE XAVIER,23/01/2014,TRANSPORT,€83,,
BARD FRANCE SAS,Médecin,LAINE XAVIER,23/01/2014,HEBERGEMENT,€398,,
BARD FRANCE SAS,Médecin,LAINE XAVIER,23/01/2014,TRANSPORT,€83,,
Bayer HealthCare SAS,Manipulateur d’électroradiologie médicale,BOUCHAREB JULIE,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Manipulateur d’électroradiologie médicale,BOUCHARET NAOMI,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Manipulateur d’électroradiologie médicale,BOUILLAUD EVELINE,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Manipulateur d’électroradiologie médicale,BRUN FRANCOISE,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Manipulateur d’électroradiologie médicale,DELILLE JEROME,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Manipulateur d’électroradiologie médicale,ESTELLA MIREILLE,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Manipulateur d’électroradiologie médicale,KRAWCZYK CHANTAL,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Manipulateur d’électroradiologie médicale,NICOLAS ALEXIS,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Manipulateur d’électroradiologie médicale,SAMSON MAGALIE,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Manipulateur d’électroradiologie médicale,TWITCHELL EMILY,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Médecin,BETTAREL BINON CATHERINE,18/10/2013,Hospitalité,€15,,
Bayer HealthCare SAS,Médecin,BOUABDALLAH BEN HABIB FEWZIA,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Médecin,BRUSLEA DELIA,06/12/2013,Hospitalité,€36,,
Bayer HealthCare SAS,Médecin,BRUSLEA DELIA,10/06/2014,Hospitalité,€60,,
Bayer HealthCare SAS,Médecin,BRUSLEA DELIA,06/12/2013,Hospitalité,€52,,
Bayer HealthCare SAS,Médecin,BUFFET JEAN MICHEL,10/06/2014,Hospitalité,€60,,
Bayer HealthCare SAS,Médecin,BUFFET JEAN MICHEL,11/07/2013,Hospitalité,€12,,
Bayer HealthCare SAS,Médecin,CHAMBENOIS JEAN JACQUES,10/06/2014,Hospitalité,€60,,
Bayer HealthCare SAS,Médecin,CHANSEAUME ALEXANDRA,18/06/2014,Hospitalité,€60,,
Bayer HealthCare SAS,Médecin,CHANSEAUME SYLVAIN,18/06/2014,Hospitalité,€60,,
Bayer HealthCare SAS,Médecin,DELHOUME LAJOIE DOMINIQUE,18/10/2013,Hospitalité,€15,,
Bayer HealthCare SAS,Médecin,DOROBAT ALINA,11/10/2013,Hospitalité,€135,,
Bayer HealthCare SAS,Médecin,FRANCO JEAN LUC,10/06/2014,Hospitalité,€60,,
Bayer HealthCare SAS,Médecin,KOUADIO YAO,06/02/2014,Hospitalité,€27,,
Bayer HealthCare SAS,Médecin,MUTEL BRUN NOELLE,10/06/2014,Hospitalité,€60,,
Bayer HealthCare SAS,Médecin,POPESCU OANA,11/07/2013,Hospitalité,€12,,
Bayer HealthCare SAS,Médecin,POPESCU OANA,06/12/2013,Hospitalité,€52,,
Bayer HealthCare SAS,Médecin,POPESCU OANA ISABELLE,10/06/2014,Hospitalité,€60,,
Bayer HealthCare SAS,Médecin,POPESCU OANA ISABELLE,25/06/2014,Hospitalité,€51,,
Bayer HealthCare SAS,Médecin,RAHERIZAKA NAIVOSOLO,26/09/2013,Hospitalité,€29,,
B.BRAUN MEDICAL SAS,Médecin,RAHERIZAKA NAIVOSOLO,21/03/2014,AUTRE [INSCRIPTION],€295,,
BIOGEN IDEC FRANCE,Etudiant,ANLL SERGIO,03/12/2013,REPAS,€52,,
BIOGEN IDEC FRANCE,Etudiant,CAMARA MOUSSA,25/02/2014,REPAS,€60,,
BIOGEN IDEC FRANCE,Etudiant,CAMARA MOUSSA,03/12/2013,REPAS,€52,,
BIOGEN IDEC FRANCE,Etudiant,CAMARA MOUSSA,22/05/2014,REPAS,€33,,
BIOGEN IDEC FRANCE,Etudiant,CAMARA MOUSSA,18/02/2014,REPAS,€34,,
BIOGEN IDEC FRANCE,Etudiant,CONDE SAKAHLE,22/05/2014,REPAS,€33,,
BIOGEN IDEC FRANCE,Etudiant,MATHAIS SOPHIE,25/02/2014,REPAS,€60,,
BIOGEN IDEC FRANCE,Etudiant,MATHAIS SOPHIE,18/02/2014,REPAS,€34,,
BIOGEN IDEC FRANCE,Etudiant,MATHAIS SOPHIE,18/02/2014,REPAS,€34,,
BIOGEN IDEC FRANCE,Etudiant,MATHAIS SOPHIE,18/12/2013,REPAS,€50,,
BIOGEN IDEC FRANCE,Etudiant,MATHAIS SOPHIE,25/02/2014,REPAS,€60,,
BIOGEN IDEC FRANCE,Etudiant,RICORDEAU FRANCOIS,04/02/2014,REPAS,€47,,
BIOGEN IDEC FRANCE,Etudiant,RICORDEAU FRANCOIS,25/02/2014,REPAS,€60,,
BIOGEN IDEC FRANCE,Etudiant,RICORDEAU FRANCOIS,18/02/2014,REPAS,€34,,
BIOGEN IDEC FRANCE,Infirmier,DE FREITAS PHILIPPE,22/05/2014,REPAS,€33,,
BIOGEN IDEC FRANCE,Infirmier,PRESSOIR PATRICIA,22/05/2014,REPAS,€33,,
BIOGEN IDEC FRANCE,Médecin,ANII SERGIU,18/02/2014,REPAS,€34,,
BIOGEN IDEC FRANCE,Médecin,ANII SERGIU,25/02/2014,REPAS,€60,,
BIOGEN IDEC FRANCE,Médecin,ANII SERGIU,22/05/2014,REPAS,€33,,
BIOGEN IDEC FRANCE,Médecin,ANII SERGIU,04/02/2014,REPAS,€47,,
BIOGEN IDEC FRANCE,Médecin,BOUABDALLAH FEXZIA,04/02/2014,REPAS,€47,,
BIOGEN IDEC FRANCE,Médecin,BOUABDALLAH REDOUANE,04/02/2014,REPAS,€47,,
BIOGEN IDEC FRANCE,Médecin,CHAPUIS STEPHANE,11/09/2013,REPAS,€44,,
BIOGEN IDEC FRANCE,Médecin,CHAPUIS STEPHANE,18/02/2014,REPAS,€34,,
BIOGEN IDEC FRANCE,Médecin,CHAPUIS STEPHANE,04/02/2014,REPAS,€47,,
BIOGEN IDEC FRANCE,Médecin,CHAPUIS STEPHANE,22/05/2014,REPAS,€33,,
BIOGEN IDEC FRANCE,Médecin,DOROBAT ALINA,25/02/2014,REPAS,€60,,
BIOGEN IDEC FRANCE,Médecin,DOROBAT ALINA,18/02/2014,REPAS,€34,,
BIOGEN IDEC FRANCE,Médecin,DOROBAT ALINA,25/02/2014,REPAS,€60,,
BIOGEN IDEC FRANCE,Médecin,ESCAILLAS JEAN PIERRE,01/04/2014,INSCRIPTION CONGRES,€240,,
BIOGEN IDEC FRANCE,Médecin,ESCAILLAS JEAN PIERRE,01/04/2014,REPAS,€180,,
BIOGEN IDEC FRANCE,Médecin,ESCAILLAS JEAN PIERRE,01/04/2014,HEBERGEMENT,€406,,
BIOGEN IDEC FRANCE,Médecin,ESCAILLAS JEAN PIERRE,22/05/2014,REPAS,€33,,
BIOGEN IDEC FRANCE,Médecin,ESCAILLAS JEAN PIERRE,01/04/2014,TRANSPORT,€315,,
BIOGEN IDEC FRANCE,Médecin,ESCAILLAS JEAN PIERRE,03/12/2013,REPAS,€52,,
BIOGEN IDEC FRANCE,Médecin,ESCAILLAS JEAN PIERRE,04/02/2014,REPAS,€47,,
BIOGEN IDEC FRANCE,Médecin,ESCAILLAS JEAN PIERRE,18/02/2014,REPAS,€34,,
BIOGEN IDEC FRANCE,Médecin,ESCAILLAS JEAN PIERRE,25/02/2014,REPAS,€60,,
BIOGEN IDEC FRANCE,Médecin,GAUD VINCENT,04/02/2014,REPAS,€47,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,18/02/2014,REPAS,€34,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,23/04/2014,REPAS,€68,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,06/09/2013,REPAS,€48,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,11/09/2013,TRANSPORT,€117,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,11/09/2013,REPAS,€44,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,13/01/2014,REPAS,€26,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,22/05/2014,REPAS,€33,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,25/02/2014,REPAS,€60,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,04/06/2014,REPAS,€24,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,24/01/2014,REPAS,€128,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,24/01/2014,HEBERGEMENT,€185,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,22/05/2014,REPAS,€33,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,04/06/2014,REPAS,€24,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,05/06/2014,TRANSPORT,€143,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,09/10/2013,TRANSPORT,€131,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,18/02/2014,REPAS,€34,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,13/01/2014,REPAS,€26,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,25/02/2014,REPAS,€60,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,11/09/2013,REPAS,€44,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,09/10/2013,TRANSPORT,€143,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,08/06/2013,TRANSPORT,€173,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,09/10/2013,REPAS,€44,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,11/04/2014,REPAS,€42,,
BIOGEN IDEC FRANCE,Médecin,MAILLET VIOUD MARCEL,11/09/2013,TRANSPORT,€117,,
BIOGEN IDEC FRANCE,Médecin,MEUNIER SPITZ FRANCOISE,04/02/2014,REPAS,€47,,
BIOGEN IDEC FRANCE,Médecin,SCHMIT PEYNET CAROLINE,04/02/2014,REPAS,€47,,
BIOGEN IDEC FRANCE,Médecin,SCHMIT PEYNET CAROLINE,03/12/2013,REPAS,€52,,
BIOGEN IDEC FRANCE,Médecin,SORDET DOMINIQUE,04/02/2014,REPAS,€47,,
BIOGEN IDEC FRANCE,Médecin,SPITZ PHILIPPE,04/02/2014,REPAS,€47,,
BIOMET,Médecin,ASSOUMOU FELICIEN,21/10/2013,HEBERGEMENT,€825,,
BIOTECH DENTAL,Chirurgien-dentiste,PERRIER Yves,14/09/2013,Hébergement,€129,,
BIOTECH DENTAL,Chirurgien-dentiste,PERRIER Yves,14/09/2013,Transport,€150,,
BOEHRINGER INGELHEIM FRANCE,Médecin,CHABRERIE ELISE,12/12/2013,HOSPITALITE,€60,,
BOEHRINGER INGELHEIM FRANCE,Médecin,DEAT PIERRE,07/11/2013,HOSPITALITE,€60,,
BOEHRINGER INGELHEIM FRANCE,Médecin,DJILALI NACER,19/06/2013,HOSPITALITE,€824,,
BOEHRINGER INGELHEIM FRANCE,Médecin,FERRY EMMANUELLE,09/10/2013,HOSPITALITE,€19,,
BOEHRINGER INGELHEIM FRANCE,Médecin,GIGON JEAN MICHEL,07/11/2013,HOSPITALITE,€60,,
BOEHRINGER INGELHEIM FRANCE,Médecin,MOUTE HESSE CHRISTIANE,29/10/2013,HOSPITALITE,€10,,
BOEHRINGER INGELHEIM FRANCE,Pharmacien,BONHOMME CELINE,13/05/2014,HOSPITALITE,€50,,
BOEHRINGER INGELHEIM FRANCE,Pharmacien,DESCHAMPS CAROLINE,13/05/2014,HOSPITALITE,€50,,
BOEHRINGER INGELHEIM FRANCE,Pharmacien,LUBERDA CHRISTINE,13/05/2014,HOSPITALITE,€50,,
BOEHRINGER INGELHEIM FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,BRAVY AMANDINE,13/05/2014,HOSPITALITE,€50,,
BOEHRINGER INGELHEIM FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,MALLERET LAURENCE,13/05/2014,HOSPITALITE,€50,,
BOEHRINGER INGELHEIM FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,PERRET MARYLINE,13/05/2014,HOSPITALITE,€50,,
BOEHRINGER INGELHEIM FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,RIVIERE MARIE ANNE,13/05/2014,HOSPITALITE,€50,,
BOEHRINGER INGELHEIM FRANCE,Préparateur en pharmacie et préparateur en pharmacie hospitalière,VERGE VALERIE,13/05/2014,HOSPITALITE,€50,,
BOIRON,Médecin,DEAT JULIEN,03/10/2013,[REPAS],€45,,
BOIRON,Médecin,DEAT PIERRE,17/04/2014,[REPAS],€76,,
BOIRON,Médecin,DEAT PIERRE,03/10/2013,[REPAS],€45,,
BOIRON,Médecin,DEAT PIERRE,17/04/2014,[REPAS],€45,,
BOIRON,Médecin,GIGON JEAN MICHEL,17/04/2014,[REPAS],€45,,
BOIRON,Médecin,GIGON JEAN MICHEL,03/10/2013,[REPAS],€45,,
BOIRON,Médecin,HOPPE PERAUT NATHALIE,17/04/2014,[REPAS],€45,,
BOIRON,Médecin,HOPPE PERAUT NATHALIE,17/04/2014,[REPAS],€76,,
BOIRON,Pharmacien,BONHOMME CELINE,27/11/2013,[REPAS],€15,,
BOIRON,Pharmacien,CHENOT BRIGITTE,27/11/2013,[REPAS],€15,,
BOIRON,Pharmacien,DESCHAMPS CAROLINE,27/11/2013,[REPAS],€15,,
BOIRON,Pharmacien,GRINOVERO ANNE-SOPHIE,27/11/2013,[REPAS],€15,,
BOIRON,Pharmacien,POGET FRANCOISE,27/11/2013,[REPAS],€15,,
BOIRON,Pharmacien,ROUCHON CHARLOTTE,27/11/2013,[REPAS],€15,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,AGEORGES NADINE,27/11/2013,[REPAS],€15,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CALISTI ALEXANDRE,27/11/2013,[REPAS],€15,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,COUDERCHON MAUD,27/11/2013,[REPAS],€15,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,GRIS AURELIE,27/11/2013,[REPAS],€15,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,VOLOT LISE-MARIE,27/11/2013,[REPAS],€15,,
BOIRON,Préparateur en pharmacie et préparateur en pharmacie hospitalière,VOYER KARINE,27/11/2013,[REPAS],€15,,
BRISTOL-MYERS SQUIBB,Etudiant,ARNAUD AURELIE,13/11/2013,Repas,€15,,
BRISTOL-MYERS SQUIBB,Etudiant,BELTZUNG FANNY,18/02/2014,Repas,€47,,
BRISTOL-MYERS SQUIBB,Etudiant,BOULOT MIKAEL,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Etudiant,BOUSCHON PAULINE,18/02/2014,Repas,€47,,
BRISTOL-MYERS SQUIBB,Etudiant,BOUTEBEL FATIMA,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Etudiant,DUCHER GUILLAUME,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Etudiant,GIRAUD CHARLOTTE,05/07/2013,Repas,€43,,
BRISTOL-MYERS SQUIBB,Etudiant,GIRAUD CHARLOTTE,23/10/2013,Repas,€43,,
BRISTOL-MYERS SQUIBB,Etudiant,GUERIN VALERIE,13/11/2013,Repas,€15,,
BRISTOL-MYERS SQUIBB,Etudiant,LAIR JULIE,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Etudiant,MATHAIS SOPHIE,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Etudiant,NOURISSON CYNTHIA,05/07/2013,Repas,€43,,
BRISTOL-MYERS SQUIBB,Etudiant,PEUROIS ARNAUD,13/11/2013,Repas,€15,,
BRISTOL-MYERS SQUIBB,Etudiant,RICORDEAU FRANCOIS,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Etudiant,ROBLIN THOMAS,13/11/2013,Repas,€15,,
BRISTOL-MYERS SQUIBB,Médecin,AGRICI BADEA VALERIA,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,AGRICI BADEA VALERIA,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Médecin,ALIOUAT RAZIKA,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,ANII SERGIU,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,ANTONIOTTI ODILE,27/03/2014,Repas,€48,,
BRISTOL-MYERS SQUIBB,Médecin,ANTONIOTTI ODILE,04/10/2013,Repas,€38,,
BRISTOL-MYERS SQUIBB,Médecin,BALLARIN DANIEL,18/02/2014,Repas,€47,,
BRISTOL-MYERS SQUIBB,Médecin,BARBIER PIERRE,13/11/2013,Repas,€15,,
BRISTOL-MYERS SQUIBB,Médecin,BERNIS FRANCOIS,13/12/2013,Repas,€29,,
BRISTOL-MYERS SQUIBB,Médecin,BUSCAGLIA LIONEL,13/12/2013,Repas,€29,,
BRISTOL-MYERS SQUIBB,Médecin,CAMARA MOUSSA,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,CHANSEAUME SYLVAIN,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Médecin,CHAPUIS STEPHANE,08/10/2013,Repas,€14,,
BRISTOL-MYERS SQUIBB,Médecin,CHAPUIS STEPHANE,25/03/2014,Repas,€11,,
BRISTOL-MYERS SQUIBB,Médecin,CHENEBIT DANIEL,18/02/2014,Repas,€47,,
BRISTOL-MYERS SQUIBB,Médecin,DEAT JULIEN,13/12/2013,Repas,€29,,
