ABBOTT PRODUCTS SAS,Médecin,MARTY FAUCHER JEAN PIERRE,20/03/2014,REPAS,€57,,
ASTRAZENECA,Médecin,SILVA CARVALHO FELIPE,24/10/2013,Repas,€57,,
ASTRAZENECA,Médecin,SILVA CARVALHO FELIPE,10/06/2014,Repas,€57,,
ASTRAZENECA,Médecin,SILVA CARVALHO FELIPE,13/03/2014,Repas,€25,,
ASTRAZENECA,Médecin,TIRREAU SYLVETTE,05/06/2014,[Repas],€57,,
ASTRAZENECA,Médecin,TIRREAU SYLVETTE,10/06/2014,Repas,€57,,
ASTRAZENECA,Médecin,TIRREAU SYLVETTE,10/10/2013,Repas,€57,,
ASTRAZENECA,Médecin,TIRREAU SYLVETTE,24/10/2013,Repas,€57,,
ASTRAZENECA,Médecin,TIRREAU SYLVETTE,01/10/2013,Repas,€57,,
ASTRAZENECA,Médecin,VERTIER PATRICK,10/02/2014,Repas,€25,,
ASTRAZENECA,Pharmacien,EL AHDAB BOUSQUET BEATRIX,03/04/2014,Repas,€57,,
ASTRAZENECA,Pharmacien,EL AHDAB BOUSQUET BEATRIX,22/04/2014,Repas,€57,,
ASTRAZENECA,Pharmacien,EL AHDAB BOUSQUET BEATRIX,26/02/2014,Repas,€57,,
ASTRAZENECA,Pharmacien,EL AHDAB BOUSQUET BEATRIX,13/03/2014,Repas,€25,,
ASTRAZENECA,Pharmacien,EL AHDAB BOUSQUET BEATRIX,10/06/2014,Repas,€57,,
ASTRAZENECA,Pharmacien,EL AHDAB BOUSQUET BEATRIX,01/10/2013,Repas,€57,,
ASTRAZENECA,Pharmacien,EL AHDAB BOUSQUET BEATRIX,16/10/2013,Repas,€57,,
ASTRAZENECA,Pharmacien,EL AHDAB BOUSQUET BEATRIX,24/10/2013,Repas,€57,,
ASTRAZENECA,Pharmacien,EL AHDAB BOUSQUET BEATRIX,03/04/2014,Repas,€57,,
ASTRAZENECA,Pharmacien,ESTIVALS JULIE,16/10/2013,Repas,€57,,
ASTRAZENECA,Pharmacien,ESTIVALS JULIE,24/10/2013,Repas,€57,,
Bayer HealthCare SAS,Médecin,CHAUFFOUR AGNES,21/11/2013,Hospitalité,€60,,
B.BRAUN MEDICAL SAS,Médecin,ZIANI ABDELKADER,04/12/2013,AUTRE : [INSCRIPTION],€770,,
B.BRAUN MEDICAL SAS,Médecin,ZIANI ABDELKADER,04/12/2013,HEBERGEMENT,€210,,
B.BRAUN MEDICAL SAS,Médecin,ZIANI ABDELKADER,04/12/2013,REPAS,€60,,
BOEHRINGER INGELHEIM FRANCE,Infirmier,MAS GERALDINE,09/01/2013,HOSPITALITE,€25,,
BOEHRINGER INGELHEIM FRANCE,Médecin,AGASSE MARIE FRANCOISE,17/12/2013,HOSPITALITE,€17,,
BOEHRINGER INGELHEIM FRANCE,Médecin,AGASSE MARIE FRANCOISE,26/11/2013,HOSPITALITE,€15,,
BOEHRINGER INGELHEIM FRANCE,Médecin,CHAUFFOUR AGNES,14/11/2013,HOSPITALITE,€60,,
BRISTOL-MYERS SQUIBB,Pharmacien,TEULIERES THIERRY,29/01/2014,Repas,€47,,
BSN-RADIANTE SAS,Pharmacien,TERRAL-SAVARY Audrey,19/06/2014,Repas,€12,,
EISAI SAS,Etudiant,ALIBERT JEAN,20/05/2014,REPAS,€18,,
EISAI SAS,Infirmier,ANDROLGE GILLES,20/05/2014,REPAS,€18,,
EISAI SAS,Infirmier,ASCENSIO CAMILLE,20/05/2014,REPAS,€18,,
EISAI SAS,Infirmier,BELEY DOMINIQUE,20/05/2014,REPAS,€18,,
EISAI SAS,Infirmier,DELBOS DANIELLE,20/05/2014,REPAS,€18,,
EISAI SAS,Infirmier,LAVAL FLORENCE,20/05/2014,REPAS,€18,,
EISAI SAS,Infirmier,LEFRANCOIS EVELYNE,20/05/2014,REPAS,€18,,
EISAI SAS,Infirmier,LOMBARD ANNE,20/05/2014,REPAS,€18,,
EISAI SAS,Infirmier,MERGAUX FABIENNE,20/05/2014,REPAS,€18,,
EISAI SAS,Médecin,MERGAUX DIDIER,20/05/2014,REPAS,€18,,
EISAI SAS,Médecin,SILVA CARVALHO FELIPE,20/05/2014,REPAS,€18,,
ICOMED,Chirurgien-dentiste,VARSI JOHANNA,07/05/2014,Autre: [Enquête],€11,,
ICOMED,Médecin,GARCIA ELISABETH,04/12/2013,Autre: [Enquête],€27,,
ICOMED,Médecin,HOT HUGUETTE,14/02/2013,Autre: [Enquête],€16,,
ICOMED,Médecin,HOT HUGUETTE,04/12/2013,Autre: [Enquête],€18,,
ICOMED,Médecin,KIVITS PIERRE,11/03/2013,Autre: [Enquête],€16,,
ICOMED,Médecin,ROHMER GERARD,18/12/2013,Autre: [Enquête],€18,,
ICOMED,Médecin,ROHMER GERARD,12/02/2013,Autre: [Enquête],€19,,
ICOMED,Médecin,SILVA CARVALHO FELIPE,27/01/2014,Autre: [Enquête],€16,,
ICOMED,Médecin,SILVA CARVALHO FELIPE,16/05/2013,Autre: [Enquête],€16,,
ICOMED,Médecin,TIRREAU SYLVETTE,26/02/2013,Autre: [Enquête],€19,,
ICOMED,Médecin,TIRREAU SYLVETTE,18/12/2013,Autre: [Enquête],€19,,
JANSSEN-CILAG,Aide soignant,MILAN JEROME,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Etudiant,BRISMONTIER ARIANE,13/02/2014,REPAS,€60,,
JANSSEN-CILAG,Etudiant,DE LA ROCHE SAINT ANDRE ANNE CLAIRE,13/02/2014,REPAS,€60,,
JANSSEN-CILAG,Etudiant,DE LA ROCHE SAINT ANDRE ANNE CLAIRE,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Etudiant,METAIS JULIETTE,18/04/2013,REPAS,€60,,
JANSSEN-CILAG,Infirmier,BONAL SOPHIE,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,BORRENON GILLES,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,BOUISSOU DOMINIQUE,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,CHAPEL MELANIE,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,COURONNE CATHERINE,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,GOMBERT CAMILLE,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,LAVABRE AUDREY,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,LAVIALE THIERRY,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,PAGES EVELYNE,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,QUEMENEUR JEROME,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,VILAS FRANCOIS,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Infirmier,YTIER CAROLE,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Médecin,ARNAL ALCARAS FABIENNE,28/03/2014,REPAS,€35,,
JANSSEN-CILAG,Médecin,D ESTANQUE JEAN FRANCOIS,19/02/2013,REPAS,€33,,
JANSSEN-CILAG,Médecin,GASSIOT ANDRE,05/12/2013,REPAS,€53,,
JANSSEN-CILAG,Médecin,HONTAU ADRIANA,18/04/2013,REPAS,€60,,
JANSSEN-CILAG,Médecin,JOUDI NASRI,05/09/2013,REPAS,€27,,
JANSSEN-CILAG,Médecin,JOUDI NASRI,28/03/2014,REPAS,€35,,
JANSSEN-CILAG,Médecin,JOUDI NASRI,25/11/2013,REPAS,€35,,
JANSSEN-CILAG,Médecin,JOUDI NASRI,25/01/2013,INSCRIPTION,€335,,
JANSSEN-CILAG,Médecin,KIVITS PIERRE,19/02/2013,REPAS,€33,,
JANSSEN-CILAG,Médecin,KIVITS PIERRE,27/02/2014,REPAS,€45,,
JANSSEN-CILAG,Médecin,LECLERC FRANCOISE,18/04/2013,REPAS,€60,,
JANSSEN-CILAG,Médecin,LECLERC FRANCOISE,13/02/2014,REPAS,€60,,
JANSSEN-CILAG,Médecin,LECLERC FRANCOISE,05/12/2013,REPAS,€53,,
JANSSEN-CILAG,Médecin,MAQUIN ISABELLE,13/02/2014,REPAS,€60,,
JANSSEN-CILAG,Médecin,MAQUIN ISABELLE,05/12/2013,REPAS,€53,,
JANSSEN-CILAG,Médecin,MELOUAH CHAWKI,19/02/2013,REPAS,€33,,
JANSSEN-CILAG,Médecin,MELOUAH CHAWKI,25/11/2013,REPAS,€35,,
JANSSEN-CILAG,Médecin,ORTALO MAGNE NATHALIE,19/02/2013,REPAS,€33,,
JANSSEN-CILAG,Médecin,SCHELP CORINNE,25/11/2013,REPAS,€35,,
JANSSEN-CILAG,Médecin,SCHELP CORINNE,28/03/2014,REPAS,€35,,
JANSSEN-CILAG,Médecin,SCHELP CORINNE,05/09/2013,REPAS,€27,,
JANSSEN-CILAG,Médecin,SCHELP CORINNE,13/02/2014,REPAS,€60,,
JANSSEN-CILAG,Médecin,SCHELP CORINNE,19/02/2013,REPAS,€33,,
JANSSEN-CILAG,Médecin,SCHELP CORINNE,18/04/2013,REPAS,€60,,
JANSSEN-CILAG,Médecin,TIRREAU SYLVETTE,18/04/2013,REPAS,€60,,
JANSSEN-CILAG,Médecin,TIRREAU SYLVETTE,05/12/2013,REPAS,€53,,
JANSSEN-CILAG,Médecin,TIRREAU SYLVETTE,13/02/2014,REPAS,€60,,
JANSSEN-CILAG,Médecin,VAYSSETTES JEAN CLAUDE,05/12/2013,REPAS,€53,,
JANSSEN-CILAG,Médecin,VESA ADRIAN,25/01/2013,TRANSPORT,€295,,
JANSSEN-CILAG,Médecin,VESA ADRIAN,09/03/2013,AUTRE : REMBOURSEMENT DE FRAIS,€90,,
JANSSEN-CILAG,Médecin,VESA ADRIAN,19/02/2013,REPAS,€33,,
JANSSEN-CILAG,Médecin,VESA ADRIAN,25/01/2013,INSCRIPTION,€335,,
JANSSEN-CILAG,Médecin,VESA ADRIAN,25/01/2013,REPAS,€110,,
JANSSEN-CILAG,Médecin,VESA ADRIAN,25/01/2013,HEBERGEMENT,€460,,
JANSSEN-CILAG,Pharmacien,EL AHDAB BOUSQUET BEATRIX,18/04/2013,REPAS,€60,,
JANSSEN-CILAG,Pharmacien,EL AHDAB BOUSQUET BEATRIX,13/02/2014,REPAS,€60,,
JANSSEN-CILAG,Pharmacien,EL AHDAB BOUSQUET BEATRIX,15/03/2013,AUTRE : REMBOURSEMENT DE FRAIS,€24,,
JANSSEN-CILAG,Pharmacien,EL AHDAB BOUSQUET BEATRIX,25/01/2013,HEBERGEMENT,€460,,
JANSSEN-CILAG,Pharmacien,EL AHDAB BOUSQUET BEATRIX,25/01/2013,INSCRIPTION,€335,,
JANSSEN-CILAG,Pharmacien,EL AHDAB BOUSQUET BEATRIX,05/12/2013,REPAS,€53,,
JANSSEN-CILAG,Pharmacien,EL AHDAB BOUSQUET BEATRIX,25/01/2013,REPAS,€110,,
JANSSEN-CILAG,Pharmacien,EL AHDAB BOUSQUET BEATRIX,25/01/2013,TRANSPORT,€625,,
JANSSEN-CILAG,Pharmacien,ESTIVALS JULIE,13/02/2014,REPAS,€60,,
JANSSEN-CILAG,Pharmacien,ESTIVALS JULIE,18/04/2013,REPAS,€60,,
LABORATOIRE GLAXOSMITHKLINE,Médecin,PECHDO CHRISTINE,10/10/2012,Hospitalité,€50,,
LABORATOIRES BOUCHARA - RECORDATI,Infirmier,PUECH SANDRINE,05/07/2013,Repas,€56,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,HONTAU ADRIANA,05/07/2013,Repas,€56,,
LABORATOIRES BOUCHARA - RECORDATI,Médecin,SILVA CARVALHO FELIPE,05/07/2013,Repas,€56,,
LABORATOIRES COLOPLAST,Infirmier,FABRE ADELISE,19/06/2014,Repas,€27,,
LABORATOIRES COLOPLAST,Infirmier,PALAYRET VALERIE,19/06/2014,Repas,€27,,
LES LABORATOIRES SERVIER,Médecin,BERENGUER BERNARD,14/11/2013,Repas,€60,,
LES LABORATOIRES SERVIER,Médecin,BERENGUER BERNARD,11/10/2013,Repas,€70,,
LES LABORATOIRES SERVIER,Médecin,BERENGUER BERNARD,11/10/2013,Transport,€221,,
LES LABORATOIRES SERVIER,Médecin,GASSIOT ANDRE,14/11/2013,Repas,€60,,
LES LABORATOIRES SERVIER,Médecin,HONTAU ADRIANA,14/11/2013,Repas,€60,,
LES LABORATOIRES SERVIER,Médecin,HONTAU ADRIANA,11/10/2013,Repas,€70,,
LES LABORATOIRES SERVIER,Médecin,PICOT-RIANI MARIE-JOSE,14/11/2013,Repas,€60,,
LES LABORATOIRES SERVIER,Médecin,PIGNOT VIRGINIA,14/11/2013,Repas,€60,,
LES LABORATOIRES SERVIER,Médecin,SILVA CARVALHO FILIPE,11/10/2013,Repas,€70,,
LES LABORATOIRES SERVIER,Médecin,SILVA CARVALHO FILIPE,11/10/2013,Transport,€215,,
LES LABORATOIRES SERVIER,Médecin,TIRREAU SYLVETTE,14/11/2013,Repas,€60,,
LES LABORATOIRES SERVIER,Médecin,VAYSSETTES JEAN CLAUDE,11/10/2013,Repas,€70,,
LES LABORATOIRES SERVIER,Médecin,VAYSSETTES JEAN CLAUDE,14/11/2013,Repas,€60,,
LES LABORATOIRES SERVIER,Médecin,VAYSSETTES JEAN CLAUDE,11/10/2013,Transport,€192,,
LES LABORATOIRES SERVIER,Pharmacien,EL AHDAB BEATRIX,11/10/2013,Transport,€150,,
LES LABORATOIRES SERVIER,Pharmacien,EL AHDAB BEATRIX,11/10/2013,Repas,€70,,
LES LABORATOIRES SERVIER,Pharmacien,EL AHDAB BEATRIX,14/11/2013,Repas,€60,,
Lilly France SAS,Médecin,GASSIOT ANDRE,30/08/2013,TRANSPORT,€26,,
Lilly France SAS,Pharmacien,EL AHDAB BOUSQUET BEATRIX,27/02/2014,REPAS,€11,,
Lilly France SAS,Pharmacien,EL AHDAB BOUSQUET BEATRIX,27/02/2014,REPAS,€11,,
Lilly France SAS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CHAUCHARD EVELYNE,27/02/2014,REPAS,€11,,
Lilly France SAS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,CHAUCHARD EVELYNE,27/02/2014,REPAS,€11,,
Lilly France SAS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DESPEYROUX SYLVIE,27/02/2014,REPAS,€11,,
Lilly France SAS,Préparateur en pharmacie et préparateur en pharmacie hospitalière,DESPEYROUX SYLVIE,27/02/2014,REPAS,€11,,
LUNDBECK SAS,Infirmier,TARROUX MARTINE,27/05/2014,AUTRE : FRAIS DE RESTAURATION / RP,€15,,
LUNDBECK SAS,Médecin,D ESTANQUE JEAN FRANCOIS,23/01/2014,AUTRE : FRAIS DE RESTAURATION / RP,€50,,
LUNDBECK SAS,Médecin,NAVARRO NICOLAS,13/05/2014,AUTRE : FRAIS DE RESTAURATION / RP,€55,,
LUNDBECK SAS,Médecin,ROHMER GERARD,13/05/2014,AUTRE : FRAIS DE RESTAURATION / RP,€55,,
LUNDBECK SAS,Médecin,SILVA CARVALHO FELIPE,18/02/2014,AUTRE : FRAIS DE RESTAURATION / RP,€15,,
LUNDBECK SAS,Médecin,SILVA CARVALHO FELIPE,27/05/2014,AUTRE : FRAIS DE RESTAURATION / RP,€15,,
LUNDBECK SAS,Médecin,TIRREAU SYLVETTE,13/05/2014,AUTRE : FRAIS DE RESTAURATION / RP,€55,,
LUNDBECK SAS,Pharmacien,EL AHDAB BOUSQUET BEATRIX,13/05/2014,AUTRE : FRAIS DE RESTAURATION / RP,€55,,
MEDEXACT,Médecin,MELOUAH CHAWKI,11/09/2013,Autre: [Enquête],€25,,
MSD France,Médecin,CHAUFFOUR AGNES,21/03/2013,HOSPITALITE,€60,,
MSD France,Pharmacien,BOUDOU MARIE LOUISE,08/10/2012,REPAS,€55,,
MSD France,Pharmacien,TEULIERES THIERRY,24/06/2014,REPAS,€50,,
MSD France,Pharmacien,TEULIERES THIERRY,05/06/2014,REPAS,€50,,
NOVO NORDISK,Médecin,CALMELS JEAN PIERRE,02/07/2013,REPAS,€60,,
NOVO NORDISK,Médecin,KAYA VAUR DANIELLE,02/07/2013,REPAS,€60,,
Otsuka Pharmaceutical France SAS,Infirmier,ACQUIER GILLES,13/06/2014,Repas,€23,,
Otsuka Pharmaceutical France SAS,Médecin,GARCIA ELISABETH,11/02/2014,Repas,€20,,
Otsuka Pharmaceutical France SAS,Médecin,ROHMER GERARD,11/02/2014,Repas,€20,,
Otsuka Pharmaceutical France SAS,Médecin,TIRREAU SYLVETTE,13/02/2014,Repas,€22,,
PIERRE FABRE MEDICAMENT,Médecin,PECHDO CHRISTINE,15/03/2012,Restauration,€23,,
RADIANTE,Pharmacien,TEULIERES Thierry,09/10/2012,Repas,€20,,
ROCHE SAS,Pharmacien,MASSE CLEMENT,23/05/2014,HÃ©bergement,€131,,
ROCHE SAS,Pharmacien,MASSE CLEMENT,23/05/2014,Repas,€186,,
ROCHE SAS,Pharmacien,MASSE CLEMENT,23/05/2014,Transport,€218,,
SANOFI AVENTIS FRANCE,Médecin,PECHDO CHRISTINE,07/12/2013,Restauration,€45,,
Straumann France,Chirurgien-dentiste,CHAYRIGUES-GRUAT DOMINIQUE,12/09/2013,Repas,€25,,
